,client_id
93361,7601dd6a22
93362,b617e5d2e6
93363,8bee6676a2
93364,8486024851
93365,38e1be9b6f
93366,1d3be90be2
93367,d1be137176
93368,bbe9125637
93369,f28978c735
93370,7fe041f785
93371,3b11718d7e
93372,45f74d52bb
93373,39d214ea42
93374,857e2f1fe0
93375,08d1258895
93376,6140df2b4c
93377,2f1699ca9a
93378,038f4dfc99
93379,de3785d520
93380,48af06a186
93381,ad455e911e
93382,4f0348b160
93383,03c247cf5a
93384,16a79e8889
93385,7905b81853
93386,1cb0185ba3
93387,41a9281665
93388,1378fe732f
93389,2a2d86fa1e
93390,032a5c7459
93391,15a283d561
93392,fcb3330c6c
93393,e8bcea1dce
93394,127cf9d553
93395,13b2da76eb
93396,b8f162bf06
93397,81f3a979a8
93398,f957c0ee38
93399,972df32e78
93400,7bbc8513be
93401,11ee6e289b
93402,d1cc0fcb59
93403,b3de0f6f00
93404,67bd37f2e1
93405,32f2628e70
93406,1b24d6e075
93407,985699f77b
93408,0179e480f0
93409,77e8bcba56
93410,0176131751
93411,fcfd9061f3
93412,25d49e4fb0
93413,621f8192ce
93414,95dcb2d719
93415,de8d7225c5
93416,675c8c1f3b
93417,026d77ebfb
93418,b726a4cc4c
93419,a0040608d1
93420,6cf54d21b8
93421,374a05e371
93422,192dc14535
93423,ec0126f70e
93424,68c4829e17
93425,3c9614ea26
93426,7096ff5d05
93427,8b8db421e7
93428,70cce9d542
93429,d20e52f41a
93430,4b4ee8281e
93431,1f4624e739
93432,b47c716c71
93433,54b1691222
93434,16a0cffabf
93435,5734f37e06
93436,92071e7dfa
93437,82ebaa9cdc
93438,7eeb6541a0
93439,c3c76e8c59
93440,07eadc1d2c
93441,d5a1dfaebe
93442,b8fd0f049e
93443,f54a4fc77d
93444,8cbaf83988
93445,57f8664267
93446,0f1bd920c5
93447,edab3c6154
93448,6793b89e83
93449,81e89223e1
93450,c122a04f87
93451,9ba160fc13
93452,1c1049850f
93453,2e0d49f4b7
93454,ae9db48d98
93455,a804017d54
93456,acb3b8f40d
93457,dc1502f3d6
93458,38fcac717d
93459,cfe070a3a6
93460,d9a61a7701
93461,f31a33f19b
93462,e1f79a2769
93463,a0b497451f
93464,f6dced9805
93465,2d5e85378b
93466,41f9e5fee9
93467,6034f06f9f
93468,a4d368a88a
93469,7bb1f21994
93470,ea12108c70
93471,a280e2270a
93472,806d2db4a3
93473,43a8c2da4c
93474,ff44381676
93475,268253b6b8
93476,a33d970128
93477,f918df2c1d
93478,e6fadd1286
93479,0ddb63a6a0
93480,c7c9f9ec69
93481,2a9cf9832e
93482,e4580b0d97
93483,255d01c923
93484,fdfb44f470
93485,0826e837cf
93486,e47da69a9b
93487,63ff8efbd5
93488,529e687052
93489,7b0a3103dc
93490,d537c0a6f4
93491,bce10910d7
93492,6c136c8a98
93493,445af0727c
93494,30778f08ec
93495,efe9cdae50
93496,16443b7496
93497,77b533fc5c
93498,2f7cdb23de
93499,e31edc0361
93500,627b1c2193
93501,09153a4cd7
93502,745c72dbf0
93503,8f0f233118
93504,ba726e8f6d
93505,1611d94e74
93506,886e9c906b
93507,5e0aa0cb55
93508,9901545d65
93509,d35af9e838
93510,4dd8a1f5c6
93511,1d0b7e22ee
93512,9c538504a7
93513,9ccf3f0b31
93514,58f104a916
93515,36019cefa5
93516,9434cd8844
93517,575752de6b
93518,6f04a5548c
93519,1aeafd2cc6
93520,b3e87b40b9
93521,d2f8988d17
93522,33d72e7fae
93523,8fd70fb318
93524,f139114bec
93525,1718472dea
93526,bab655300c
93527,691cecbab4
93528,18bc9ac7bd
93529,1f22f7377e
93530,c9e06a6efd
93531,fa015b2e2c
93532,b33c5cb08d
93533,8419cc5b7f
93534,1e38d2cceb
93535,22241bdd60
93536,3160efc35f
93537,e17c720d30
93538,3f911ad394
93539,ce72009e19
93540,911524b41f
93541,1ca4e3dbde
93542,0015aa77ce
93543,043368c159
93544,86644271e1
93545,023d123d25
93546,db06afdb90
93547,566b9082e3
93548,213b02266c
93549,babd322932
93550,e705db8711
93551,1b75f95ab5
93552,6e57df6bfa
93553,53b89c01c1
93554,ee9e230282
93555,15598fa113
93556,73856b0f61
93557,eb65c0ff55
93558,43b61cbc42
93559,17d9aa32a4
93560,9c7f9407aa
93561,da4b3c09ae
93562,b2596bdb77
93563,651f61efcd
93564,7fea66b88e
93565,7a941c8789
93566,6b5359552b
93567,aa266ddbba
93568,79215cbe15
93569,1fb3bc2a0c
93570,142a3484a4
93571,f2a6533fac
93572,c112ccea04
93573,8f0ed8191a
93574,15d0de8c5c
93575,4d42043592
93576,31ce7e767c
93577,a384fea69d
93578,88915adf0b
93579,7b5c51a45e
93580,618f741494
93581,0a886a3fd5
93582,f21dfc3d50
93583,a7a8f148ba
93584,6667674658
93585,d03f69d21b
93586,4350a847c8
93587,261690e87b
93588,a9a7b50c95
93589,5025e5af99
93590,e9b7809434
93591,cb81d55b93
93592,831402552d
93593,25072b3ae5
93594,988a6aaf1f
93595,ddee9f8fb4
93596,3a93f39790
93597,3378ba1947
93598,5c955a0e19
93599,645a83149b
93600,0c74ff02a7
93601,2934f2fc96
93602,c6959f0edc
93603,3a042c1489
93604,150fdcbc49
93605,eefd808afb
93606,60a346f0c5
93607,9e19ec5f1a
93608,edbb229826
93609,9259f87a52
93610,17188ab067
93611,5eaa4410d1
93612,59b5de83bd
93613,05e3babb86
93614,0e71d12001
93615,5abb03cfc3
93616,a3d1514808
93617,ed192c1f3e
93618,de748d6f4b
93619,fb81b2f98f
93620,881ef43c42
93621,b9092b7c3b
93622,848b3a1d67
93623,ea075dd280
93624,11aec14e06
93625,fc39f136dd
93626,f52107d4bf
93627,b32dff9b83
93628,7bbc424d4c
93629,5550ec1f46
93630,578d9fdd8c
93631,1e644ead01
93632,b660c64ebd
93633,c2a9a0da43
93634,5c3b6059bc
93635,f08f0edaed
93636,d63d8c435b
93637,2318c76fad
93638,ad43456817
93639,a62e153ac4
93640,971e91a5ce
93641,00b09c7e23
93642,5f57dbb5dd
93643,f023d094bf
93644,f81f1e5427
93645,2912b0fa72
93646,75a1f8aea0
93647,4c3e586f56
93648,df4808825f
93649,fa3db5271d
93650,603205e29e
93651,7c0513a6f4
93652,916e67610f
93653,79e45e09f6
93654,187b9c5f73
93655,6adf36b33f
93656,93e9618087
93657,4cbefd8df1
93658,6aa8f63c55
93659,3d90276672
93660,4bb698e33e
93661,71b2fa33ec
93662,419945b55d
93663,f71b3a068f
93664,fd4e479dec
93665,bf52ba452e
93666,7387da7155
93667,8d125d17a2
93668,8eafb19921
93669,7257f68d88
93670,3f45f11d03
93671,e8a8243e1f
93672,c3a39e0868
93673,d6f92934eb
93674,8f40912861
93675,8c2ac585ca
93676,7dcbf6a904
93677,6785d00a43
93678,5ec463f5f6
93679,799ec35ff5
93680,74c930cc53
93681,4e10f5b926
93682,07bf434a43
93683,93bedbfd27
93684,858ba65ac1
93685,4c88ae167d
93686,180bcf38ad
93687,4d8de1f25f
93688,9c7efcc998
93689,83ea8568c5
93690,8763895146
93691,79ba0a5915
93692,3ba1efa448
93693,be6f82e179
93694,df709d0f3f
93695,3318571212
93696,d0f8129a97
93697,7fa36c13f4
93698,71e4db60e5
93699,967556f7c1
93700,72e5cb82de
93701,8b789db9ca
93702,6e61e3a6b1
93703,ce48e2f42f
93704,bf7b497a69
93705,62338a5e94
93706,d7c19ccffa
93707,1590c6d680
93708,41f4c3e06e
93709,aa31ccfa2c
93710,2138b93a1f
93711,d115786908
93712,ecf457fe59
93713,59aa6bd0b9
93714,4b37467bbd
93715,5e63012662
93716,f4e1e54b0b
93717,a0c66828ad
93718,35565c7ee6
93719,ed4ae4ea47
93720,f5d6fc877d
93721,ea8bb9ce98
93722,7fd48bbf6e
93723,829a58cc45
93724,9e5c80fc3f
93725,6ca18c3270
93726,aedc9e82bf
93727,9833759e13
93728,facef4531c
93729,54ba587581
93730,06c2a642b3
93731,127e02ae90
93732,bb4efd6f93
93733,87bdb39d53
93734,d09b0c861d
93735,ce4e49f325
93736,c220ca00a6
93737,d5040ce5e1
93738,2f3f888b39
93739,6d3d88f556
93740,5bd0188647
93741,ea2a1b1859
93742,28524e4ebe
93743,9c0414b2f7
93744,e42ca884a7
93745,48900b173f
93746,f3bc25542f
93747,b9eff61ad7
93748,4f680168b9
93749,6717122b08
93750,3d740cde25
93751,c8ca5e7c7a
93752,2928cefabb
93753,e9104ab8ac
93754,72336540b6
93755,63d3be0d6a
93756,7a8f091624
93757,198c0c0d8f
93758,a188ef74ce
93759,f971c8d038
93760,751f0008c9
93761,7a513a9ca6
93762,cf010c5854
93763,1607181b20
93764,4069763e58
93765,2a5ddbf0a0
93766,5fc5b8ca6a
93767,843d8c7e0e
93768,9e210b1ef4
93769,f45286a238
93770,6fc3d511c1
93771,84c3a9a7cf
93772,a465597493
93773,95281ee6ca
93774,b424c39697
93775,b0a09b63a6
93776,e9fccd17f7
93777,cde2c15a13
93778,2b24653183
93779,aad7a98e33
93780,7ed581811b
93781,2bf8dc55ba
93782,8b4bf08558
93783,d3895560bc
93784,d4bf352e26
93785,de9f6ccf49
93786,b6b3b087ec
93787,d62bf0ce83
93788,7f552f91fb
93789,3ac97cfc9a
93790,8d131aefac
93791,f887b48b2c
93792,e1e415c58c
93793,f8a20adaec
93794,cd6c472ec3
93795,f264d66033
93796,84a735e651
93797,385b0a54a1
93798,c599926e1e
93799,29c571a514
93800,8b19a9e842
93801,79d9d7d0c6
93802,6d19c54342
93803,dea37b8a67
93804,52a70cce5e
93805,6f7f2a2924
93806,b277f5d3df
93807,dda7a197eb
93808,e72303c5d9
93809,2bd9d56541
93810,e178c8c90d
93811,a86c8bb220
93812,8924934032
93813,7898e18883
93814,3e2b71f77a
93815,70ec984460
93816,1e612c6aae
93817,3d4bad213f
93818,eda609fbbe
93819,4c48511c42
93820,3ff8b1e4df
93821,bdf50d0d8c
93822,196c331ac7
93823,6ed829cd2a
93824,692fb57dc3
93825,9462fc4f4b
93826,e4373c65ce
93827,9447024d93
93828,7cee47e7de
93829,e90efd47f0
93830,b19997496a
93831,7ca2b4ab01
93832,77090606f2
93833,eddfcfb4c8
93834,39dfb04656
93835,ad1f5c2137
93836,a6379b54af
93837,817027b24a
93838,86a6661a0b
93839,7f7ed16fe6
93840,cc1d5c7825
93841,fba72b911d
93842,736cb0c92a
93843,c2d66267a3
93844,dd47807579
93845,b32c737335
93846,45587edd22
93847,d1f11ae240
93848,5b42b91c11
93849,9c3eb35894
93850,4bebecb7bc
93851,b1ec695e7a
93852,0f4f33bcb6
93853,2bb738616a
93854,87b98793a1
93855,f2c6f5f67c
93856,deb91b5139
93857,850595c4b9
93858,679f6393a8
93859,11aa9a786f
93860,29c3c88468
93861,24a2f98aa9
93862,a5856d40b2
93863,78d43af505
93864,db3e98c3a9
93865,745dc78319
93866,510db2e2c4
93867,dbb4db7440
93868,f1b19ee7f1
93869,22a3164538
93870,c1a3beb234
93871,8035b6a7b9
93872,f0100ed158
93873,f93e5ae740
93874,578ad82393
93875,d346305069
93876,081f007b11
93877,7985e65c47
93878,00b97e47c7
93879,d8c8894c91
93880,18015e2888
93881,5cf50bbf57
93882,1350f7a586
93883,e53f71dccd
93884,adccbaf7b4
93885,5ef85e13b5
93886,79bff85b50
93887,cb2ce8b80a
93888,55d3875fc1
93889,45eb88bbf3
93890,eaffe95a64
93891,b50c696f8b
93892,e02c9d1367
93893,b882967ec6
93894,1344cafa8d
93895,674677fb86
93896,856511dcb2
93897,5ca3efa64b
93898,0a2579577a
93899,83e738e30b
93900,626516212e
93901,b6b459f232
93902,1c5261b7f0
93903,aafb0da9e7
93904,baf71ce8f4
93905,dbf8dc57a1
93906,ede77c1dd6
93907,b90110f605
93908,5676fc0869
93909,c690632ebc
93910,908ead4064
93911,e0447e9102
93912,7140211cec
93913,b48e208481
93914,70355aa076
93915,db769ccd22
93916,ca53c94b30
93917,01820124af
93918,8b879f91b9
93919,44ea0c349e
93920,50b2269efb
93921,13efd3a3da
93922,78ea5189bb
93923,c5cceebddd
93924,19acc647d6
93925,c0c08ee325
93926,8da8bd6b94
93927,90cddc2c45
93928,e431d2ed71
93929,f79f291059
93930,f15ddb1f29
93931,4179c4f204
93932,1df5101169
93933,8b7685fcee
93934,842df7c63a
93935,d5b1b64533
93936,c07a27cecc
93937,a4616bb14b
93938,db79e8445e
93939,8ec3742e11
93940,7f1c143ba7
93941,08b30e9f21
93942,70d677d7e2
93943,17788c2a8b
93944,973c7660a0
93945,f3a2fd2890
93946,cb1bfd39e5
93947,1ed7314499
93948,d35493887f
93949,d7b2b9819a
93950,17e10ebc25
93951,afdb77463e
93952,34864275d8
93953,8cf2fc9fde
93954,e0b06a106c
93955,c54c06d590
93956,2648379de0
93957,a346e2eecd
93958,5413267ae1
93959,953dddcd2e
93960,bf4bf6c1ef
93961,bad52303a7
93962,7e80559934
93963,eeec2378b7
93964,69230c1519
93965,4cc5aefadc
93966,221102455a
93967,bc37596cbc
93968,67fa5f8b5a
93969,d9bda75d8b
93970,d0fe3b99b0
93971,eb735cf3d8
93972,e121350623
93973,bc61fc5e76
93974,80b591dd50
93975,ff8a16cfdd
93976,bbd67e098c
93977,66625a7448
93978,06afaeaccf
93979,eace81509f
93980,3b3fbbc975
93981,3f534c78c6
93982,14a5c8a886
93983,8597e6f5ce
93984,cadad2b6aa
93985,c85dd84871
93986,a580df9b03
93987,a4d65fcbf2
93988,486a0c7c9c
93989,9c95cb8486
93990,3d9faaa16c
93991,5369b1a88a
93992,5d3702b3b4
93993,1fafc36565
93994,f829d5e186
93995,0079e36d2c
93996,52643f0a17
93997,94ad055b48
93998,d7a50563f7
93999,624f37473b
94000,89707ea5cc
94001,3c0a187864
94002,6e885901e2
94003,e88215ff64
94004,ae95d955f9
94005,1db182b6d3
94006,0917db6bf8
94007,aafec6a428
94008,474ae334c6
94009,f9a5a17a17
94010,875db4066c
94011,45fa77d1e4
94012,030bcf2806
94013,b766a8f935
94014,731b0217db
94015,b3bff281d1
94016,921465759b
94017,9072c18247
94018,cadfdd7617
94019,01123151c7
94020,d355bf3cb8
94021,7a4ef0a8b3
94022,dc0d21ea7e
94023,2c02a70df4
94024,99fac376dc
94025,63e3b1059d
94026,a267b1bd1e
94027,9fa17eef83
94028,2459436cb4
94029,36c978f1ba
94030,0b4a1b53d8
94031,97f1b07c6f
94032,d5d6484757
94033,e0c7fccd03
94034,17bcad73d7
94035,e23ca590ed
94036,e143977cd5
94037,5d1eef1a2d
94038,97733b7fef
94039,26ba6e996b
94040,71ad5d74bc
94041,ebfaca3a5e
94042,55ccd17826
94043,ae60139963
94044,455ad58b6a
94045,06d5e4fba0
94046,1271855c9a
94047,7d36fdffe1
94048,4f6ab66888
94049,93521b8d00
94050,c731892139
94051,9b64239335
94052,11eb3dc22a
94053,3ee82d5b98
94054,ed006c1ac7
94055,042aba1a00
94056,794b0fbe1a
94057,4da29d84cb
94058,0a5d0ddde5
94059,5505c6a4c5
94060,2c6bbd6593
94061,e6d326d487
94062,b291d1a5b8
94063,bb4c22537a
94064,3bf81d51f6
94065,aecb46c3c1
94066,d85344ea80
94067,1c3555bb64
94068,e902a43fd2
94069,e3c890a77e
94070,941f90e0b7
94071,554ab88528
94072,9f318003b9
94073,bf74b76a00
94074,d034674af9
94075,950eb03b16
94076,3e3b3f13f4
94077,09713f94ee
94078,9393d0ccdc
94079,28d0be740c
94080,583abdd31f
94081,08e267b66e
94082,286b10ed48
94083,9b8aecac72
94084,b6d2fa1bfa
94085,d516728c0c
94086,4ba955a2e7
94087,45a4f8cf68
94088,a242260880
94089,8f3a6d9187
94090,7a50e9a1f7
94091,d421e7c86e
94092,0f47510f5f
94093,0849fee9ba
94094,d0f1dbbb3d
94095,1cfdf84e3f
94096,9803e268e2
94097,dffa8d27d1
94098,395b434ad7
94099,6bed26d7f4
94100,d351440350
94101,f485e9b517
94102,863a8b83a0
94103,71a55906ae
94104,da0aeefd30
94105,c4ee50b942
94106,989196b0fa
94107,3044d59c82
94108,233dd44e8b
94109,f226f6f035
94110,f9fc9c52ed
94111,dffe42d719
94112,08b7ef91f5
94113,971000c875
94114,c1658506d5
94115,eab39900e8
94116,46e4dd6d27
94117,8f1f885b64
94118,63a86b0651
94119,5ed60c4d2b
94120,17fea58b98
94121,fbdf155302
94122,3afb539768
94123,4b6ce4100b
94124,29ad9b1d74
94125,57e24025c7
94126,a74b685674
94127,ea835ea62c
94128,5030e8ff02
94129,2b994ed879
94130,215e91e0e4
94131,cf4aacc1b8
94132,3222b61441
94133,d995760e02
94134,7d23a314cc
94135,f51fbc137d
94136,b19b0ff759
94137,bf023c3189
94138,0b7b312a29
94139,6c253bcea8
94140,11629840ce
94141,cb031262c2
94142,3c60c91cd6
94143,99551600e2
94144,0840d70fb5
94145,1cf8d7a63e
94146,65aefae475
94147,e6511ebc79
94148,ce4672ebbe
94149,3981a69326
94150,9caf10a620
94151,c35e46bb5d
94152,0547212655
94153,7a8e0341d0
94154,894d7b9bda
94155,a9302278b9
94156,aacb6548b3
94157,6cccb94bf9
94158,5de88df70c
94159,c9fd4fbb55
94160,524bd35423
94161,b430276da7
94162,0d55cac5dc
94163,3ad3dbf25b
94164,d43e5046aa
94165,00c5d67fd3
94166,74b4e5dd8a
94167,e5b9363bbc
94168,2e316a48dc
94169,954e40ae97
94170,e82cec77b1
94171,5cc7d09105
94172,105b10bce7
94173,75c9e40a2d
94174,3275ee5d53
94175,79b1e0a874
94176,db63838e9a
94177,d927f2c9f7
94178,d598877976
94179,730871dc47
94180,79239e7d50
94181,ffd896f8f2
94182,ecefbe688c
94183,d82f93b124
94184,311eb56926
94185,3ad0c40194
94186,32ab62b121
94187,839265f161
94188,5c296d43c9
94189,49b99924a2
94190,e7a64ee87a
94191,add1bfe221
94192,acf7a0736b
94193,bcd10f1700
94194,85f102bee4
94195,7c2b5fe3b4
94196,8efdfa74d2
94197,cbd74bbdfe
94198,9ff2b774a0
94199,d16313410d
94200,92d51d123a
94201,75c9c7c81d
94202,7d09d7b80c
94203,ce7ed131db
94204,c8eb1c1d97
94205,4a9b9abb49
94206,4e1d1573c3
94207,c07c9789eb
94208,9f995c2008
94209,cc74ea5026
94210,eed8c67504
94211,7e0566fbdb
94212,69c05686ac
94213,2a0d461568
94214,ffebdeffdb
94215,3cb650fbed
94216,75b8c10c58
94217,babc5bfb4a
94218,531f89c5fd
94219,25a1ed075c
94220,b0d3929614
94221,daac426b95
94222,33be55dc21
94223,f7fffe7c52
94224,ce9cda88e2
94225,b05b2e0976
94226,e650805081
94227,e8b3b12e1a
94228,36d073c6b5
94229,164a3474d2
94230,7f0cbc74f5
94231,a5922f5571
94232,1c1113581a
94233,4b22fec9b3
94234,96a0f80fa2
94235,227f003f9f
94236,4eaa6e5ecc
94237,30840bb686
94238,dfdb930467
94239,2bbdd9b5fb
94240,f019532995
94241,cd0d55686b
94242,c9efa03755
94243,897337524d
94244,5090d1c490
94245,e6c5180d93
94246,e00045b654
94247,6a14cea1f2
94248,051c522770
94249,8237f7f282
94250,238a4ea876
94251,107c13690f
94252,b66f5b8a07
94253,2570e575ce
94254,bbab409bad
94255,d4ec7eca27
94256,640e26fa61
94257,8419333a82
94258,341d2c5448
94259,ef96196db3
94260,566046877c
94261,d3bc29d7f4
94262,45827643c9
94263,b8c5417568
94264,97d98d6612
94265,d83227527e
94266,2617978149
94267,79d5ca51a7
94268,560f61bc61
94269,83ca01864c
94270,8a7df5329f
94271,1c70125971
94272,c4b0a56157
94273,388f67f81c
94274,d5f46261c0
94275,c10238c084
94276,ea658e59cb
94277,8fae8b8b85
94278,46d01a4dc9
94279,2cc6c6823e
94280,aff93f4a42
94281,1fd1dba719
94282,918b06f1f4
94283,feec6052db
94284,17b00fb5e5
94285,03b1f4d870
94286,7235f1d06f
94287,4c098db7b6
94288,309c3b98e8
94289,3b0bfea20a
94290,1b63864203
94291,dab112c199
94292,e0b4351f1e
94293,5d7ce36d3f
94294,c0e501c495
94295,5c553f6394
94296,eafc960e4e
94297,5ef5215a57
94298,ba2e740825
94299,801f354d25
94300,a5e1360bbe
94301,15067a2ed5
94302,a75effedfc
94303,a0c9b91735
94304,e2aba04955
94305,39a4822e92
94306,941aaf3981
94307,35126e84fc
94308,aea4522505
94309,a8b03aa9a0
94310,9eb3ee79cb
94311,a1fe7f6f5c
94312,dd4d426dac
94313,697960e256
94314,ef66071c43
94315,4e6c24e950
94316,f0a74aea6c
94317,6909a045bc
94318,81b948e845
94319,9b951762e9
94320,6430dd3ce6
94321,a1a68fac0c
94322,dbd962b3c7
94323,0b0482962f
94324,20109226f9
94325,c32c35a995
94326,ed44987017
94327,004bb8195e
94328,fdb8a37983
94329,b021b789ec
94330,5a382070fe
94331,14d6103833
94332,5ce18040e8
94333,38e37d10e4
94334,16eabf6934
94335,4f6f4220fa
94336,2a1a155d17
94337,46e2abd6af
94338,94efd7afae
94339,0e1980ba70
94340,1bd436ecbe
94341,2376b1a160
94342,6c9db6d2fd
94343,90fea49ef2
94344,db86a446a4
94345,42d5bc656e
94346,6267e77595
94347,e11b4553a2
94348,8453e30647
94349,63707cd5ca
94350,41657b93ba
94351,b0643a0f0e
94352,323196876e
94353,c6218f882d
94354,80256b7260
94355,89e8f50a08
94356,28c2a3f5b3
94357,96e457dca2
94358,6452a722b5
94359,64ae28f5c2
94360,2c73932c0f
94361,546caca4cb
94362,2cb86f0c5c
94363,03e8c8052e
94364,6da51fcda7
94365,5739f3b720
94366,796796e0bb
94367,0b17a65082
94368,8765647049
94369,c5e5779f40
94370,295d85fef1
94371,939e373fd9
94372,90b64fbeb8
94373,4e303d29a8
94374,874b8ffb58
94375,8c8324d308
94376,060ed1cd67
94377,026277050f
94378,e61bd4c0e5
94379,fa05732741
94380,5b436ad7df
94381,3859bcecd5
94382,f6b4e8ecb0
94383,5f055d6adc
94384,e50707cd57
94385,25617a5d99
94386,811745b9bb
94387,baae146cac
94388,3ca82821a9
94389,95100db3e9
94390,68c1b01967
94391,8a02863471
94392,aaac12a7dc
94393,dd8566e404
94394,03f4bff03e
94395,df63e528ee
94396,4a244cbd2f
94397,e3dd020c94
94398,6c43817d2b
94399,86043895e8
94400,c6565ed172
94401,7adbeceb51
94402,b77d82d548
94403,362a3570d6
94404,fcd3f8d97a
94405,fc0a9d206d
94406,2403bf4c14
94407,12bda23898
94408,d4d85cdab8
94409,329d78ccc8
94410,5994dbec48
94411,0d8cea4f0f
94412,db25ee8268
94413,71d2951fc2
94414,26e6b0d61f
94415,076d65ae41
94416,fc87f07a9b
94417,c3493cc937
94418,b24841b1c1
94419,5b1d415f69
94420,e106f61cbd
94421,45e7f0c198
94422,c73eae98c3
94423,9e3f43d34b
94424,a56917876f
94425,b66156b285
94426,f7bf3da519
94427,a06c12ae14
94428,702b5a2654
94429,e04d6f484b
94430,203fb83615
94431,7f3321262d
94432,0825d1ef91
94433,c43b32e60e
94434,845601f6e6
94435,1ec83b91e1
94436,2b9e52b0b3
94437,9172ca8cf5
94438,b73b43cd8d
94439,654049171e
94440,9a43c1558e
94441,e6d5033b33
94442,a42046f9a2
94443,5fe8bcbce1
94444,64f683da82
94445,89cf4d0da1
94446,ddefcd4b4e
94447,a506e6f702
94448,b310255219
94449,044f6ad064
94450,e462daf130
94451,3e9870daba
94452,fdab226c8d
94453,6c9289abf6
94454,b88cc80e80
94455,381e04a798
94456,95bdb92dbf
94457,63970f56c2
94458,be34cbbb9a
94459,cd0949bd2b
94460,c872873021
94461,c8cbea38ac
94462,77b5ccd651
94463,60ccb17bea
94464,6a6b111796
94465,1c18a5f8c9
94466,7f6f9ae726
94467,af39ee92f2
94468,68089e00ad
94469,36d80fcaa5
94470,088def7945
94471,337ee527a2
94472,0fc8c94ea2
94473,d9f74a38d4
94474,fc92ed5eb4
94475,69f3097ca6
94476,f758e417b7
94477,7536ffe9c2
94478,9ed321cb0b
94479,bf844ff660
94480,2551c96c17
94481,703ff26bd2
94482,75b5e16210
94483,04e9507ce2
94484,b473fb6634
94485,64470989e0
94486,6a52bea643
94487,5b582cc0f2
94488,5c60d36231
94489,8a0a752fda
94490,bd47117b26
94491,17c94f9dcb
94492,4c5f826c86
94493,0d2874157e
94494,4f8dcbe08e
94495,811cd48390
94496,137b91b86c
94497,4e65bc9125
94498,02c5ee1be0
94499,825d0527d2
94500,1199d0092f
94501,47cbca6026
94502,e83e8ee719
94503,f928b49a7c
94504,f2c5c0eec4
94505,424a394e8d
94506,1fca92d7c2
94507,d4d8ad35f7
94508,d13324fc9d
94509,e32dc2f670
94510,472fb0c224
94511,c21e27ca46
94512,4bed6535d7
94513,6ee6281f05
94514,48648bdf0d
94515,cb4518be1e
94516,e7d8baa077
94517,3c10817dab
94518,dd425174eb
94519,db06b5753e
94520,4620e74020
94521,d383207151
94522,2c97b8f369
94523,9703a8f814
94524,b58b9d0d60
94525,03aa2f0945
94526,23aa403247
94527,2ab5b7ab68
94528,91db8e2508
94529,394179a18e
94530,80b5062955
94531,ea5e5d7b83
94532,d2408a4aee
94533,47628d0780
94534,989e6b388d
94535,faabda7be8
94536,5388480e78
94537,be24fceba5
94538,02b4e59b89
94539,3e89500630
94540,069a18c8a6
94541,cf33fb81e0
94542,5aa5b7a0a0
94543,a2f24886c6
94544,59b4bbcf82
94545,558660ec76
94546,cbb687b4b9
94547,ba8cb734f3
94548,7d67f99d80
94549,9b925a7f1d
94550,83fd5bad5b
94551,d57f450a74
94552,93eee68515
94553,02358a1b73
94554,89b36daba2
94555,b8173716f7
94556,53c73fb9d3
94557,b0674d11c9
94558,234ceb225e
94559,f3d418aaa0
94560,fa64777a7f
94561,f3f30f51f6
94562,38b2228353
94563,5c4175dcb7
94564,fda2836691
94565,e22e5774ae
94566,6d1fa03b7b
94567,52fdef0718
94568,8db4d944c5
94569,b0437826bf
94570,b8a8ae823b
94571,79c78dc9eb
94572,a5c7b80913
94573,55f5c73723
94574,1372f8f616
94575,cf1e43dc85
94576,0233d19ef3
94577,769f1bf1e2
94578,0e53916f22
94579,466d7981d1
94580,37451c64b9
94581,d9e2ad1059
94582,07408a0979
94583,3bf576a5ef
94584,b947dbb631
94585,8ce3a7f11b
94586,f6605f1259
94587,3c11cb9fa4
94588,71789252d5
94589,241e8856a5
94590,9f866ff4a6
94591,ae1c5e1809
94592,66f52dda0f
94593,c21323cd42
94594,484ab71b21
94595,cda6c5b145
94596,2b4c3b5e59
94597,abcd3ea7cc
94598,c271061b99
94599,b021881d20
94600,aeb0596370
94601,ca0660e335
94602,c0af4e6919
94603,b40b33ccfa
94604,79ae12cf8b
94605,4e762f6dfa
94606,080cb9f68c
94607,130f06e529
94608,e945d97d18
94609,4f31cb173f
94610,e67337a23d
94611,b31a44a25c
94612,b46e24931d
94613,5ee4f745c7
94614,c0af48ea2c
94615,232201a510
94616,34e6c8a05f
94617,559ec4a35c
94618,448823ba93
94619,f54fbfc7d9
94620,b07bd0dedd
94621,a343389e72
94622,124a0e1a7d
94623,d05920c81e
94624,b3c4805e6e
94625,6d9cf5330e
94626,ccb1e4d54b
94627,937800e4bc
94628,3177ced7f5
94629,29ad677ad3
94630,bb0ca83ce3
94631,5c03e18980
94632,ab685485af
94633,c60d6731ab
94634,ec88057086
94635,1c1e8d0283
94636,37047f633a
94637,ab6576fdff
94638,b446d59df9
94639,23fb4e0833
94640,e384f7efd4
94641,c21245d537
94642,8a85bf8060
94643,61abf858e6
94644,aff1d21ec1
94645,d39c7ae917
94646,cf3072e6df
94647,e03b66007e
94648,66a929e894
94649,f46cf2a6b7
94650,b568feed17
94651,0d584d3879
94652,d4bbae3e84
94653,7cab45237f
94654,8b9dda4533
94655,00d89f4586
94656,ad571c799c
94657,f988b2d9cb
94658,983d0d7b2f
94659,a08e0906df
94660,b5425b8c95
